date,total_sales
2040-08-21,1218.31
2040-08-22,1280.91
2040-08-23,1417.86
2040-08-24,1319.23
2040-08-25,1443.29
2040-08-26,1525.26
2040-08-27,1480.46
2040-08-28,1391.16
2040-08-29,1321.2
2040-08-30,1171.16
2040-08-31,1428.12
2040-09-01,1567.94
2040-09-02,1366.15
2040-09-03,1601.28
2040-09-04,1083.72
2040-09-05,1138.29
2040-09-06,1438.56
2040-09-07,1348.79
2040-09-08,1505.09
2040-09-09,1304.57
2040-09-10,1175.57
2040-09-11,1272.61
2040-09-12,1073.63
2040-09-13,1133.13
2040-09-14,1447.17
2040-09-15,1431.11
2040-09-16,1353.54
2040-09-17,1039.82
2040-09-18,1243.13
2040-09-19,1112.04
2040-09-20,1471.18
2040-09-21,1206.05
2040-09-22,1129.66
2040-09-23,1295.91
2040-09-24,1194.34
2040-09-25,1511.85
2040-09-26,1177.99
2040-09-27,1077.26
2040-09-28,963.14
2040-09-29,1280.4
2040-09-30,1199.67
2040-10-01,1068.57
2040-10-02,1460.24
2040-10-03,1380.89
2040-10-04,1275.53
2040-10-05,1483.37
2040-10-06,1377.07
2040-10-07,1153.23
2040-10-08,1119.75
2040-10-09,1397.31
2040-10-10,1333.05
2040-10-11,1298.04
2040-10-12,1144.59
2040-10-13,1361.75
2040-10-14,1156.24
2040-10-15,1253.27
2040-10-16,1484.61
2040-10-17,1167.46
2040-10-18,1029.65
2040-10-19,1106.74
2040-10-20,1412.79
2040-10-21,1300.88
2040-10-22,1242.38
2040-10-23,1184.38
2040-10-24,1332.6
2040-10-25,1131.48
2040-10-26,1303.74
2040-10-27,1147.26
2040-10-28,1121.37
2040-10-29,1159.46
2040-10-30,1197.85
2040-10-31,1245.91
2040-11-01,1287.64
2040-11-02,698.15
2040-11-03,1129.35
2040-11-04,1190.86
2040-11-05,1474.46
2040-11-06,1085.81
2040-11-07,1271.34
2040-11-08,1470.3
2040-11-09,1048.22
2040-11-10,1303.39
2040-11-11,1123.09
2040-11-12,1166.88
2040-11-13,1121.25
2040-11-14,1131.09
2040-11-15,1648.31
2040-11-16,1365.86
2040-11-17,1403.62
2040-11-18,1311.33
2040-11-19,995.77
2040-11-20,1295.14
2040-11-21,1396.03
2040-11-22,1106.28
2040-11-23,1378.29
2040-11-24,1338.35
2040-11-25,1509.72
2040-11-26,1168.47
2040-11-27,1065.72
2040-11-28,1175.35
2040-11-29,1444.17
2040-11-30,953.81
2040-12-01,917.07
2040-12-02,1239.99
2040-12-03,1159.46
2040-12-04,1226.27
2040-12-05,1366.19
2040-12-06,1140.78
2040-12-07,942.01
2040-12-08,1528.92
2040-12-09,1071.97
2040-12-10,1062.0
2040-12-11,1385.73
2040-12-12,1161.82
2040-12-13,1209.31
2040-12-14,1290.57
2040-12-15,1380.03
2040-12-16,1166.81
2040-12-17,1444.18
2040-12-18,895.17
2040-12-19,1328.88
2040-12-20,1088.35
2040-12-21,1419.5
2040-12-22,1234.35
2040-12-23,1111.5
2040-12-24,1311.26
2040-12-25,1345.22
2040-12-26,1306.94
2040-12-27,1055.62
2040-12-28,1136.89
2040-12-29,1208.32
2040-12-30,1202.18
2040-12-31,1320.28
2041-01-01,905.03
2041-01-02,1256.88
2041-01-03,1162.7
2041-01-04,1079.89
2041-01-05,1093.78
2041-01-06,1172.46
2041-01-07,663.97
2041-01-08,1098.44
2041-01-09,1071.78
2041-01-10,1282.58
2041-01-11,1081.36
2041-01-12,1169.45
2041-01-13,1432.6
2041-01-14,1349.96
2041-01-15,1335.7
2041-01-16,1124.94
2041-01-17,1280.94
2041-01-18,1163.97
2041-01-19,1169.23
2041-01-20,1259.68
2041-01-21,1108.28
2041-01-22,1421.38
2041-01-23,1173.02
2041-01-24,1289.41
2041-01-25,1414.63
2041-01-26,1350.67
2041-01-27,984.22
2041-01-28,1261.94
2041-01-29,1322.47
2041-01-30,1328.31
2041-01-31,1027.21
2041-02-01,1095.33
2041-02-02,1342.75
2041-02-03,1079.0
2041-02-04,1148.01
2041-02-05,1429.05
2041-02-06,1185.22
2041-02-07,1083.1
2041-02-08,1060.2
2041-02-09,1241.49
2041-02-10,991.36
2041-02-11,1153.98
2041-02-12,1240.83
2041-02-13,1385.49
2041-02-14,1290.53
2041-02-15,1083.07
2041-02-16,1366.74
2041-02-17,1144.85
2041-02-18,1004.23
2041-02-19,1163.6
2041-02-20,1404.95
2041-02-21,1213.84
2041-02-22,1190.78
2041-02-23,1434.33
2041-02-24,973.9
2041-02-25,995.62
2041-02-26,945.96
2041-02-27,1244.11
2041-02-28,1213.08
2041-03-01,1419.41
2041-03-02,1224.42
2041-03-03,1127.19
2041-03-04,1188.0
2041-03-05,1205.31
2041-03-06,936.82
2041-03-07,1594.08
2041-03-08,1265.46
2041-03-09,1218.94
2041-03-10,1279.68
2041-03-11,1293.79
2041-03-12,1166.27
2041-03-13,1092.66
2041-03-14,1277.26
2041-03-15,1245.2
2041-03-16,1065.88
2041-03-17,1400.24
2041-03-18,1231.41
2041-03-19,1296.92
2041-03-20,1396.28
2041-03-21,1190.82
2041-03-22,1235.14
2041-03-23,1309.17
2041-03-24,1079.02
2041-03-25,1195.94
2041-03-26,1206.75
2041-03-27,1044.61
2041-03-28,1535.77
2041-03-29,977.15
2041-03-30,993.65
2041-03-31,1385.63
2041-04-01,1295.63
2041-04-02,1034.89
2041-04-03,1280.03
2041-04-04,1409.28
2041-04-05,1184.73
2041-04-06,1579.27
2041-04-07,931.03
2041-04-08,1293.9
2041-04-09,1365.01
2041-04-10,1323.94
2041-04-11,1159.8
2041-04-12,1147.12
2041-04-13,1257.54
2041-04-14,1313.52
2041-04-15,1281.78
2041-04-16,1347.67
2041-04-17,1039.1
2041-04-18,1158.03
2041-04-19,1051.48
2041-04-20,1134.85
2041-04-21,1345.35
2041-04-22,1209.56
2041-04-23,1584.71
2041-04-24,1223.01
2041-04-25,1203.28
2041-04-26,1210.58
2041-04-27,1099.33
2041-04-28,1186.67
2041-04-29,1364.87
2041-04-30,1213.16
2041-05-01,1077.42
2041-05-02,1058.06
2041-05-03,1129.68
2041-05-04,1208.68
2041-05-05,1377.04
2041-05-06,997.34
2041-05-07,1150.86
2041-05-08,1220.91
2041-05-09,924.64
2041-05-10,1075.09
2041-05-11,1098.6
2041-05-12,1081.64
2041-05-13,1230.28
2041-05-14,1177.89
2041-05-15,1119.15
2041-05-16,1267.13
2041-05-17,1461.89
2041-05-18,1449.81
2041-05-19,916.02
2041-05-20,1291.51
2041-05-21,1178.77
2041-05-22,1229.27
2041-05-23,1146.79
2041-05-24,1224.72
2041-05-25,1230.34
2041-05-26,1121.35
2041-05-27,1074.3
2041-05-28,1142.02
2041-05-29,1245.05
2041-05-30,1300.34
2041-05-31,1339.09
2041-06-01,1137.56
2041-06-02,1254.88
2041-06-03,1357.29
2041-06-04,1388.38
2041-06-05,1205.34
2041-06-06,1181.66
2041-06-07,1244.11
2041-06-08,1043.64
2041-06-09,1187.71
2041-06-10,1329.11
2041-06-11,1314.38
2041-06-12,1178.23
2041-06-13,1252.11
2041-06-14,1096.45
2041-06-15,1326.37
2041-06-16,1209.87
2041-06-17,1180.87
2041-06-18,1168.72
2041-06-19,1214.27
2041-06-20,1157.25
2041-06-21,1323.9
2041-06-22,1166.63
2041-06-23,1465.62
2041-06-24,1447.21
2041-06-25,1094.46
2041-06-26,1239.42
2041-06-27,1132.14
2041-06-28,1181.53
2041-06-29,1531.68
2041-06-30,1185.98
2041-07-01,1286.95
2041-07-02,1314.93
2041-07-03,1084.45
2041-07-04,1107.1
2041-07-05,1055.29
2041-07-06,1104.13
2041-07-07,810.36
2041-07-08,1320.4
2041-07-09,1547.7
2041-07-10,1262.6
2041-07-11,1028.85
2041-07-12,1145.75
2041-07-13,1174.21
2041-07-14,1091.28
2041-07-15,1373.84
2041-07-16,1367.24
2041-07-17,1073.29
2041-07-18,1356.27
2041-07-19,1477.45
2041-07-20,1534.73
2041-07-21,1680.05
2041-07-22,1115.9
2041-07-23,1675.76
2041-07-24,1199.94
2041-07-25,1165.15
2041-07-26,1304.03
2041-07-27,1168.61
2041-07-28,1316.74
2041-07-29,1059.84
2041-07-30,1223.01
2041-07-31,1452.64
2041-08-01,1252.23
2041-08-02,1283.02
2041-08-03,1334.06
2041-08-04,1439.37
2041-08-05,1016.49
2041-08-06,1353.46
2041-08-07,1226.58
2041-08-08,1292.82
2041-08-09,1427.84
2041-08-10,1090.75
2041-08-11,1119.01
2041-08-12,981.63
2041-08-13,1190.62
2041-08-14,1473.61
2041-08-15,1257.01
2041-08-16,1075.14
2041-08-17,1204.37
2041-08-18,1055.11
2041-08-19,1110.58
2041-08-20,1338.76
2041-08-21,1105.44
2041-08-22,1449.5
2041-08-23,1273.03
2041-08-24,1297.63
2041-08-25,1244.13
2041-08-26,1402.92
2041-08-27,1405.58
2041-08-28,1339.47
2041-08-29,1375.05
2041-08-30,1259.64
2041-08-31,1373.91
2041-09-01,1243.02
2041-09-02,1295.17
2041-09-03,1254.78
2041-09-04,1228.53
2041-09-05,1194.89
2041-09-06,1369.56
2041-09-07,1497.15
2041-09-08,1477.38
2041-09-09,1114.39
2041-09-10,1497.42
2041-09-11,1257.49
2041-09-12,1396.49
2041-09-13,1171.62
2041-09-14,1330.03
2041-09-15,1356.97
2041-09-16,1088.41
2041-09-17,1403.53
2041-09-18,1515.37
2041-09-19,1288.48
2041-09-20,1519.9
2041-09-21,1288.62
2041-09-22,1445.71
2041-09-23,986.7
2041-09-24,1683.51
2041-09-25,1546.23
2041-09-26,1280.43
2041-09-27,1028.53
2041-09-28,1368.77
2041-09-29,1110.2
2041-09-30,1394.75
2041-10-01,1390.98
2041-10-02,1189.27
2041-10-03,1499.86
2041-10-04,1453.79
2041-10-05,1480.57
2041-10-06,1336.77
2041-10-07,1124.36
2041-10-08,1484.62
2041-10-09,1298.63
2041-10-10,1131.97
2041-10-11,1544.5
2041-10-12,1657.86
2041-10-13,1338.02
2041-10-14,1669.34
2041-10-15,1360.43
2041-10-16,1290.94
2041-10-17,1254.7
2041-10-18,1596.1
2041-10-19,1234.79
2041-10-20,1463.38
2041-10-21,1270.49
2041-10-22,1286.59
2041-10-23,1511.45
2041-10-24,1301.19
2041-10-25,1298.76
2041-10-26,1530.68
2041-10-27,1601.66
2041-10-28,1460.04
2041-10-29,1266.41
2041-10-30,1289.32
2041-10-31,1379.19
2041-11-01,1416.63
2041-11-02,1221.61
2041-11-03,1479.54
2041-11-04,1385.2
2041-11-05,1116.32
2041-11-06,1235.63
2041-11-07,1300.65
2041-11-08,1366.64
2041-11-09,1662.26
2041-11-10,1415.89
2041-11-11,1255.35
2041-11-12,1415.86
2041-11-13,1331.26
2041-11-14,1434.09
2041-11-15,1473.76
2041-11-16,1569.37
2041-11-17,1385.65
2041-11-18,1636.44
2041-11-19,1528.1
2041-11-20,1287.09
2041-11-21,1725.99
2041-11-22,1444.87
2041-11-23,1271.86
2041-11-24,1646.37
2041-11-25,1711.41
2041-11-26,1396.09
2041-11-27,1326.8
2041-11-28,1377.8
2041-11-29,1512.18
2041-11-30,1597.95
2041-12-01,1493.15
2041-12-02,1424.14
2041-12-03,1634.89
2041-12-04,1364.57
2041-12-05,1567.44
2041-12-06,1370.89
2041-12-07,1480.06
2041-12-08,1399.67
2041-12-09,1409.63
2041-12-10,1362.71
2041-12-11,1622.34
2041-12-12,1311.98
2041-12-13,1312.18
2041-12-14,1742.66
2041-12-15,1572.49
2041-12-16,1069.34
2041-12-17,1343.61
2041-12-18,1157.9
2041-12-19,1288.39
2041-12-20,961.5
2041-12-21,1413.02
2041-12-22,1263.57
2041-12-23,1445.14
2041-12-24,1193.67
2041-12-25,1451.16
2041-12-26,1377.77
2041-12-27,1666.58
2041-12-28,1654.27
2041-12-29,1561.65
2041-12-30,1396.14
2041-12-31,1744.21
2042-01-01,1214.72
2042-01-02,1238.42
2042-01-03,1437.65
2042-01-04,1789.6
2042-01-05,1422.41
2042-01-06,1426.53
2042-01-07,1239.0
2042-01-08,1598.43
2042-01-09,1600.78
2042-01-10,1577.42
2042-01-11,1365.93
2042-01-12,1355.56
2042-01-13,1268.85
2042-01-14,1476.64
2042-01-15,1303.24
2042-01-16,1289.93
2042-01-17,1404.23
2042-01-18,1395.65
2042-01-19,1389.56
2042-01-20,1541.46
2042-01-21,1484.58
2042-01-22,1430.72
2042-01-23,1502.62
2042-01-24,1327.66
2042-01-25,1493.4
2042-01-26,1501.41
2042-01-27,1254.58
2042-01-28,1630.6
2042-01-29,1350.23
2042-01-30,1497.2
2042-01-31,1659.51
2042-02-01,1624.9
2042-02-02,1492.39
2042-02-03,1434.05
2042-02-04,1631.74
2042-02-05,1592.0
2042-02-06,1399.22
2042-02-07,1373.92
2042-02-08,1183.47
2042-02-09,1518.6
2042-02-10,1484.25
2042-02-11,1668.25
2042-02-12,1552.83
2042-02-13,1700.26
2042-02-14,1396.68
2042-02-15,1673.15
2042-02-16,1424.23
2042-02-17,1621.35
2042-02-18,1287.03
2042-02-19,1542.24
2042-02-20,1210.4
2042-02-21,1469.15
2042-02-22,1576.39
2042-02-23,1433.31
2042-02-24,1355.0
2042-02-25,1640.59
2042-02-26,1499.25
2042-02-27,1442.43
2042-02-28,1523.24
2042-03-01,1913.55
2042-03-02,1692.16
2042-03-03,1694.6
2042-03-04,1586.62
2042-03-05,1547.33
2042-03-06,1164.01
2042-03-07,1422.63
2042-03-08,1453.45
2042-03-09,1245.35
2042-03-10,1354.02
2042-03-11,1231.55
2042-03-12,1523.96
2042-03-13,1653.56
2042-03-14,1697.79
2042-03-15,1595.01
2042-03-16,1389.3
2042-03-17,1245.01
2042-03-18,1272.3
2042-03-19,1346.48
2042-03-20,1404.5
2042-03-21,1514.85
2042-03-22,1387.68
2042-03-23,1591.63
2042-03-24,1506.92
2042-03-25,1544.31
2042-03-26,1714.73
2042-03-27,1367.62
2042-03-28,1608.41
2042-03-29,1544.46
2042-03-30,1497.47
2042-03-31,1681.22
2042-04-01,1681.22
2042-04-02,1408.32
2042-04-03,1523.89
2042-04-04,1594.31
2042-04-05,1512.08
2042-04-06,1641.69
2042-04-07,1597.01
2042-04-08,1830.61
2042-04-09,1327.07
2042-04-10,1539.12
2042-04-11,1422.08
2042-04-12,1649.84
2042-04-13,1317.51
2042-04-14,1612.89
2042-04-15,1467.29
2042-04-16,1452.51
2042-04-17,1346.5
2042-04-18,1494.54
2042-04-19,1727.8
2042-04-20,1562.17
2042-04-21,1660.91
2042-04-22,1817.26
2042-04-23,1607.93
2042-04-24,1485.34
2042-04-25,1640.03
2042-04-26,1489.08
2042-04-27,1495.83
2042-04-28,1344.28
2042-04-29,1711.97
2042-04-30,1515.88
2042-05-01,1601.84
2042-05-02,1419.88
2042-05-03,1641.4
2042-05-04,1462.44
2042-05-05,1556.2
2042-05-06,1709.84
2042-05-07,1697.49
2042-05-08,1576.27
2042-05-09,1315.05
2042-05-10,2029.88
2042-05-11,1843.52
2042-05-12,1690.72
2042-05-13,1470.0
2042-05-14,1566.6
2042-05-15,1502.78
2042-05-16,1774.52
2042-05-17,1624.96
2042-05-18,1468.59
2042-05-19,1516.22
2042-05-20,1755.63
2042-05-21,1828.08
2042-05-22,1817.92
2042-05-23,1702.82
2042-05-24,1551.97
2042-05-25,1104.21
2042-05-26,1635.59
2042-05-27,1591.31
2042-05-28,1613.14
2042-05-29,1600.79
2042-05-30,1394.31
2042-05-31,1677.4
2042-06-01,1689.15
2042-06-02,1697.2
2042-06-03,1737.35
2042-06-04,1686.48
2042-06-05,1534.87
2042-06-06,1586.25
2042-06-07,1611.03
2042-06-08,1614.0
2042-06-09,1748.05
2042-06-10,1695.33
2042-06-11,1910.84
2042-06-12,1930.66
2042-06-13,1612.08
2042-06-14,1025.07
2042-06-15,1786.52
2042-06-16,1520.36
2042-06-17,1481.61
2042-06-18,1542.47
2042-06-19,1535.64
2042-06-20,1694.87
2042-06-21,1369.49
2042-06-22,1442.13
2042-06-23,1655.63
2042-06-24,1697.95
2042-06-25,1701.1
2042-06-26,1487.15
2042-06-27,1458.81
2042-06-28,1529.88
2042-06-29,1642.18
2042-06-30,1829.33
2042-07-01,1299.7
2042-07-02,1574.01
2042-07-03,1407.5
2042-07-04,1359.85
2042-07-05,1753.01
2042-07-06,1689.93
2042-07-07,1675.91
2042-07-08,1746.9
2042-07-09,1537.03
2042-07-10,1544.33
2042-07-11,1937.31
2042-07-12,1572.69
2042-07-13,1720.16
2042-07-14,1611.05
2042-07-15,1333.05
2042-07-16,1303.78
2042-07-17,1523.81
2042-07-18,1769.25
2042-07-19,1729.24
2042-07-20,1748.27
2042-07-21,1463.25
2042-07-22,1853.83
2042-07-23,1466.85
2042-07-24,1643.63
2042-07-25,1610.27
2042-07-26,1585.86
2042-07-27,1812.83
2042-07-28,1506.37
2042-07-29,1409.78
2042-07-30,1615.3
2042-07-31,1552.4
2042-08-01,2119.04
2042-08-02,1713.97
2042-08-03,1551.14
2042-08-04,1454.16
2042-08-05,1330.57
2042-08-06,1458.85
2042-08-07,1629.89
2042-08-08,1826.76
2042-08-09,1780.91
2042-08-10,1647.01
2042-08-11,1564.16
2042-08-12,1652.93
2042-08-13,1534.78
2042-08-14,1870.29
2042-08-15,1584.11
2042-08-16,1599.49
2042-08-17,1280.0
2042-08-18,1582.99
2042-08-19,1737.7
2042-08-20,1451.98
2042-08-21,1499.44
2042-08-22,1730.85
2042-08-23,1390.33
2042-08-24,1770.38
2042-08-25,1531.77
2042-08-26,1553.17
2042-08-27,1442.73
2042-08-28,1667.87
2042-08-29,1979.99
2042-08-30,1728.07
2042-08-31,1481.03
2042-09-01,1780.83
2042-09-02,1562.8
2042-09-03,1816.28
2042-09-04,1730.9
2042-09-05,1168.22
2042-09-06,1458.86
2042-09-07,1750.9
2042-09-08,1631.76
2042-09-09,1455.21
2042-09-10,1513.48
2042-09-11,1322.33
2042-09-12,1594.74
2042-09-13,1939.33
2042-09-14,1728.18
2042-09-15,1935.72
2042-09-16,1739.22
2042-09-17,1760.68
2042-09-18,1902.36
2042-09-19,1662.52
2042-09-20,1577.52
2042-09-21,1760.17
2042-09-22,1823.0
2042-09-23,1532.58
2042-09-24,1495.99
2042-09-25,1624.69
2042-09-26,1728.21
2042-09-27,1722.83
2042-09-28,1389.1
2042-09-29,1889.07
2042-09-30,1505.76
2042-10-01,1561.77
2042-10-02,1465.71
2042-10-03,2005.44
2042-10-04,1636.57
2042-10-05,1472.17
2042-10-06,1728.97
2042-10-07,1714.3
2042-10-08,1570.31
2042-10-09,1724.09
2042-10-10,1473.73
2042-10-11,1523.11
2042-10-12,1295.03
2042-10-13,1397.47
2042-10-14,1866.71
2042-10-15,1841.27
2042-10-16,1604.41
2042-10-17,1843.46
2042-10-18,1569.47
2042-10-19,1556.44
2042-10-20,1600.88
2042-10-21,1573.12
2042-10-22,1559.02
2042-10-23,1762.24
2042-10-24,1612.68
2042-10-25,1696.45
2042-10-26,1743.7
2042-10-27,1646.63
2042-10-28,1442.27
2042-10-29,1384.27
2042-10-30,1608.91
2042-10-31,1560.28
2042-11-01,1598.45
2042-11-02,1582.3
2042-11-03,1971.61
2042-11-04,1383.89
2042-11-05,1284.28
2042-11-06,1631.97
2042-11-07,1524.99
2042-11-08,1628.19
2042-11-09,1667.68
2042-11-10,1772.03
2042-11-11,1352.64
2042-11-12,1494.52
2042-11-13,1641.64
2042-11-14,1692.19
2042-11-15,1904.92
2042-11-16,1718.53
2042-11-17,1565.93
2042-11-18,1440.15
2042-11-19,1488.33
2042-11-20,1483.32
2042-11-21,1669.76
2042-11-22,1609.26
2042-11-23,1371.4
2042-11-24,1503.79
2042-11-25,1700.03
2042-11-26,1620.37
2042-11-27,1652.12
2042-11-28,1623.47
2042-11-29,1809.2
2042-11-30,1599.83
2042-12-01,1505.71
2042-12-02,1425.43
2042-12-03,1599.41
2042-12-04,1195.04
2042-12-05,1532.66
2042-12-06,1528.59
2042-12-07,1353.95
2042-12-08,1418.53
2042-12-09,1678.36
2042-12-10,1590.66
2042-12-11,1570.45
2042-12-12,1600.26
2042-12-13,1567.32
2042-12-14,1738.98
2042-12-15,1570.17
2042-12-16,1332.03
2042-12-17,1794.38
2042-12-18,1604.51
2042-12-19,1459.66
2042-12-20,1359.12
2042-12-21,1605.6
2042-12-22,1527.71
2042-12-23,1780.48
2042-12-24,1491.54
2042-12-25,1416.88
2042-12-26,1675.91
2042-12-27,1679.38
2042-12-28,1564.93
2042-12-29,1640.13
2042-12-30,1532.06
2042-12-31,1571.82
2043-01-01,1710.52
2043-01-02,1628.59
2043-01-03,1508.42
2043-01-04,1735.68
2043-01-05,1177.11
2043-01-06,1838.65
2043-01-07,1273.94
2043-01-08,1434.77
2043-01-09,1521.69
2043-01-10,1504.84
2043-01-11,1676.76
2043-01-12,1366.1
2043-01-13,1562.87
2043-01-14,1435.99
2043-01-15,1565.96
2043-01-16,1510.94
2043-01-17,1533.55
2043-01-18,1436.08
2043-01-19,1441.01
2043-01-20,1559.56
2043-01-21,1656.97
2043-01-22,1424.61
2043-01-23,1382.97
2043-01-24,1604.24
2043-01-25,1506.27
2043-01-26,1634.65
2043-01-27,1373.12
2043-01-28,1241.0
2043-01-29,1426.88
2043-01-30,1390.79
2043-01-31,1492.83
2043-02-01,1408.02
2043-02-02,1613.61
2043-02-03,1458.13
2043-02-04,1522.82
2043-02-05,1522.79
2043-02-06,1527.27
2043-02-07,1493.3
2043-02-08,1572.39
2043-02-09,1375.33
2043-02-10,1703.47
2043-02-11,1456.95
2043-02-12,1294.57
2043-02-13,1518.38
2043-02-14,1361.36
2043-02-15,1587.7
2043-02-16,1818.21
2043-02-17,1367.64
2043-02-18,1534.34
2043-02-19,1220.01
2043-02-20,1550.27
2043-02-21,1348.18
2043-02-22,1386.16
2043-02-23,1313.53
2043-02-24,1587.39
2043-02-25,1627.51
2043-02-26,1478.76
2043-02-27,1344.42
2043-02-28,1711.35
2043-03-01,1359.19
2043-03-02,1146.28
2043-03-03,1538.17
2043-03-04,1302.52
2043-03-05,1615.35
2043-03-06,1408.71
2043-03-07,1555.26
2043-03-08,1673.75
2043-03-09,1281.01
2043-03-10,1376.27
2043-03-11,1448.62
2043-03-12,1689.42
2043-03-13,1358.84
2043-03-14,1367.23
2043-03-15,1526.94
2043-03-16,1367.44
2043-03-17,1475.71
2043-03-18,1218.91
2043-03-19,1782.59
2043-03-20,1247.09
2043-03-21,1399.79
2043-03-22,1441.98
2043-03-23,1732.56
2043-03-24,1245.73
2043-03-25,1740.81
2043-03-26,1555.63
2043-03-27,1503.41
2043-03-28,1291.95
2043-03-29,1524.12
2043-03-30,1328.72
2043-03-31,1626.03
2043-04-01,1289.17
2043-04-02,1416.65
2043-04-03,1349.13
2043-04-04,1283.09
2043-04-05,1541.21
2043-04-06,1509.12
2043-04-07,1608.95
2043-04-08,1159.41
2043-04-09,1584.81
2043-04-10,1799.79
2043-04-11,1355.02
2043-04-12,1705.83
2043-04-13,1380.88
2043-04-14,1213.29
2043-04-15,1372.1
2043-04-16,1573.97
2043-04-17,1289.8
2043-04-18,1324.28
2043-04-19,1502.15
2043-04-20,1412.38
2043-04-21,1498.41
2043-04-22,1445.19
2043-04-23,1480.25
2043-04-24,1342.26
2043-04-25,1440.67
2043-04-26,1265.6
2043-04-27,1596.77
2043-04-28,1307.17
2043-04-29,1570.44
2043-04-30,1364.87
2043-05-01,1429.02
2043-05-02,1323.28
2043-05-03,1243.93
2043-05-04,1133.42
2043-05-05,1235.65
2043-05-06,1344.17
2043-05-07,1423.35
2043-05-08,1541.94
2043-05-09,1322.33
2043-05-10,1255.72
2043-05-11,1170.42
2043-05-12,1457.66
2043-05-13,1591.95
2043-05-14,1573.24
2043-05-15,1488.61
2043-05-16,1476.73
2043-05-17,1634.42
2043-05-18,1428.41
2043-05-19,1474.35
2043-05-20,1328.15
2043-05-21,1170.79
2043-05-22,1271.36
2043-05-23,1371.4
2043-05-24,1380.74
2043-05-25,1659.41
2043-05-26,1381.5
2043-05-27,1544.99
2043-05-28,1301.75
2043-05-29,1319.11
2043-05-30,1165.37
2043-05-31,1252.23
2043-06-01,1441.48
2043-06-02,1362.43
2043-06-03,1501.61
2043-06-04,1386.22
2043-06-05,1305.04
2043-06-06,1679.02
2043-06-07,1341.57
2043-06-08,1528.99
2043-06-09,1293.24
2043-06-10,1458.74
2043-06-11,1490.4
2043-06-12,1381.36
2043-06-13,995.81
2043-06-14,1350.61
2043-06-15,1531.35
2043-06-16,1424.8
2043-06-17,1411.46
2043-06-18,1085.16
2043-06-19,1234.35
2043-06-20,1403.03
2043-06-21,1401.81
2043-06-22,1521.38
2043-06-23,1316.37
2043-06-24,1397.91
2043-06-25,1338.43
2043-06-26,1186.87
2043-06-27,995.48
2043-06-28,1397.45
2043-06-29,1357.84
2043-06-30,1237.98
2043-07-01,1086.78
2043-07-02,1423.08
2043-07-03,1287.7
2043-07-04,1410.09
2043-07-05,1605.14
2043-07-06,1003.29
2043-07-07,1218.55
2043-07-08,1291.07
2043-07-09,1539.69
2043-07-10,1075.0
2043-07-11,1609.84
2043-07-12,1338.84
2043-07-13,1303.07
2043-07-14,1286.78
2043-07-15,1250.06
2043-07-16,1471.74
2043-07-17,1153.27
2043-07-18,1364.39
2043-07-19,1253.99
2043-07-20,1196.33
2043-07-21,1697.59
2043-07-22,1371.6
2043-07-23,1399.79
2043-07-24,1477.53
2043-07-25,1092.72
2043-07-26,1567.83
2043-07-27,927.72
2043-07-28,1187.83
2043-07-29,1233.37
2043-07-30,1388.57
2043-07-31,1333.22
2043-08-01,1274.49
2043-08-02,1296.81
2043-08-03,1151.02
2043-08-04,1072.25
2043-08-05,1404.93
2043-08-06,1399.14
2043-08-07,1531.88
2043-08-08,1174.84
2043-08-09,1396.41
2043-08-10,1249.08
2043-08-11,1469.36
2043-08-12,1443.24
2043-08-13,1320.79
2043-08-14,1237.35
2043-08-15,1431.59
2043-08-16,1383.67
2043-08-17,1183.15
2043-08-18,1085.84
2043-08-19,1240.93
2043-08-20,1510.72
2043-08-21,1454.59
2043-08-22,1114.99
2043-08-23,1105.89
2043-08-24,1471.49
2043-08-25,1109.17
2043-08-26,1355.15
2043-08-27,1185.59
2043-08-28,1519.81
2043-08-29,1160.94
2043-08-30,1447.28
2043-08-31,1302.77
2043-09-01,1312.15
2043-09-02,978.05
2043-09-03,942.45
2043-09-04,1239.1
2043-09-05,1308.52
2043-09-06,1102.01
2043-09-07,1106.8
2043-09-08,1353.64
2043-09-09,1353.18
2043-09-10,1247.42
2043-09-11,1384.45
2043-09-12,1090.64
2043-09-13,1212.73
2043-09-14,1512.66
2043-09-15,1275.09
2043-09-16,1283.16
2043-09-17,1609.49
2043-09-18,1053.08
2043-09-19,1381.84
2043-09-20,1511.37
2043-09-21,1212.45
2043-09-22,1389.54
2043-09-23,1112.71
2043-09-24,1156.43
2043-09-25,1316.62
2043-09-26,1378.1
2043-09-27,1425.9
2043-09-28,1492.66
2043-09-29,1246.56
2043-09-30,1435.18
2043-10-01,1204.27
2043-10-02,1390.41
2043-10-03,1285.71
2043-10-04,1320.94
2043-10-05,1317.11
2043-10-06,1012.39
2043-10-07,1084.0
2043-10-08,1267.52
2043-10-09,998.58
2043-10-10,1375.89
2043-10-11,1381.49
2043-10-12,1299.39
2043-10-13,1081.7
2043-10-14,1456.46
2043-10-15,1554.6
2043-10-16,1270.66
2043-10-17,1324.77
2043-10-18,1278.05
2043-10-19,1326.95
2043-10-20,1229.07
2043-10-21,1241.44
2043-10-22,1382.11
2043-10-23,1597.73
2043-10-24,1035.52
2043-10-25,1229.6
2043-10-26,1067.76
2043-10-27,1483.3
2043-10-28,1156.01
2043-10-29,1027.37
2043-10-30,1339.26
2043-10-31,1504.88
2043-11-01,1342.47
